_id,fecha_hora,id_de_slack,nombre_usuario_slack,nombre_completo,tienes_agenda_planeada,tienes_reuniones_planeadas,con_que_areas_te_vas_a_reunir,ayunaste_hoy,tienes_deadline_hoy,alguna_tarea_te_llevo_mas_tiempo,hay_tareas_que_se_pueden_automatizar,tuviste_que_ir_a_algun_lugar_para_hacer_tus_tareas,usaste_alguna_metodologia_para_optimizar_el_tiempo,fueron_satisfactorias_las_reuniones,pudiste_resolver_tus_dudas_sobre_el_trabajo,tuviste_reuniones_planificadas,productividad_hoy,calificacion_descansos
649345b940e849bfc45edaf8,2023-06-21 15:47:21.800,slack_user3,slack_username3,Carlito de Antón,No,Si,['Finanzas'],No,Si,No,No,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edafa,2023-06-21 15:47:21.801,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,Si,['Data'],Si,No,No,No,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edafc,2023-06-21 15:47:21.801,slack_user5,slack_username5,Carlos Salvà Sierra,Si,No,['Finanzas'],No,No,No,Si,No,Si,No,No,No,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edafe,2023-06-21 15:47:21.802,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,Si,['Legal'],Si,No,No,No,Si,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes y mal distribuidos
649345b940e849bfc45edb00,2023-06-21 15:47:21.803,slack_user7,slack_username7,Carlos Segura-Peláez,No,No,['Legal'],No,No,No,Si,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes y mal distribuidos
649345b940e849bfc45edb02,2023-06-21 15:47:21.803,slack_user8,slack_username8,Elvira Hoyos Tamarit,No,No,['Data'],No,Si,Si,Si,No,No,Si,No,No,3,Suficientes pero mal distribuidos
649345b940e849bfc45edb04,2023-06-21 15:47:21.804,slack_user9,slack_username9,Chita Bustamante Carretero,No,No,['Legal'],Si,Si,Si,Si,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edb06,2023-06-21 15:47:21.805,slack_user10,slack_username10,Amor Sales Méndez,No,No,['Rercursos humanos'],Si,No,Si,No,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes y mal distribuidos
649345b940e849bfc45edb08,2023-06-21 15:47:21.806,slack_user11,slack_username11,Patricia Godoy Montoya,Si,Si,['Finanzas'],Si,Si,Si,No,Si,Si,No,No,Si,2,Insuficientes y mal distribuidos
649345b940e849bfc45edb0a,2023-06-21 15:47:21.806,slack_user12,slack_username12,Eligio Ponce Belmonte,No,Si,['Finanzas'],No,No,No,Si,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Insuficientes y mal distribuidos
649345b940e849bfc45edb0c,2023-06-21 15:47:21.807,slack_user13,slack_username13,Eli Boada-Lozano,No,Si,['Finanzas'],Si,Si,Si,No,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45edb0e,2023-06-21 15:47:21.808,slack_user14,slack_username14,Carolina de Villalba,Si,Si,['Tecnología'],Si,No,No,Si,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes y bien distribuidos
649345b940e849bfc45edb10,2023-06-21 15:47:21.809,slack_user15,slack_username15,Adelardo Cortés,Si,No,['Legal'],Si,Si,Si,Si,No,Si,No,No,Si,5,Insuficientes y mal distribuidos
649345b940e849bfc45edb12,2023-06-21 15:47:21.810,slack_user16,slack_username16,Aarón Serna-Pomares,Si,No,['Otro'],Si,No,No,Si,No,No,Si,Si,No,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edb14,2023-06-21 15:47:21.811,slack_user17,slack_username17,Eutropio Nogués Fuentes,No,Si,['Otro'],No,No,No,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes y mal distribuidos
649345b940e849bfc45edb16,2023-06-21 15:47:21.811,slack_user18,slack_username18,Consuela Lasa Flor,Si,No,['Producto'],No,No,Si,Si,No,Si,Si,No,No,5,Suficientes y bien distribuidos
649345b940e849bfc45edb18,2023-06-21 15:47:21.812,slack_user19,slack_username19,María Cantero Montalbán,No,Si,['Finanzas'],No,No,Si,No,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes pero mal distribuidos
649345b940e849bfc45edb1a,2023-06-21 15:47:21.813,slack_user0,slack_username0,Domingo Cámara Arroyo,Si,Si,['Tecnología'],No,Si,No,No,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,1,Insuficientes pero bien distribuidos
649345b940e849bfc45edb1c,2023-06-21 15:47:21.813,slack_user1,slack_username1,Ismael Viana Fuertes,No,Si,['Finanzas'],No,No,No,No,No,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edb1e,2023-06-21 15:47:21.814,slack_user2,slack_username2,Liliana Gabaldón,Si,No,['Rercursos humanos'],No,Si,No,No,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,5,Suficientes y bien distribuidos
649345b940e849bfc45edb20,2023-06-21 15:47:21.815,slack_user3,slack_username3,Carlito de Antón,Si,No,['Tecnología'],No,Si,No,Si,No,Si,No,No,Si,2,Suficientes pero mal distribuidos
649345b940e849bfc45edb22,2023-06-21 15:47:21.815,slack_user4,slack_username4,Mamen Álvaro Velázquez,Si,Si,['Legal'],No,Si,Si,Si,No,Si,Si,Si,Si,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb24,2023-06-21 15:47:21.816,slack_user5,slack_username5,Carlos Salvà Sierra,Si,No,['Finanzas'],No,Si,Si,Si,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edb26,2023-06-21 15:47:21.817,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,No,['Rercursos humanos'],No,No,Si,Si,Si,No,No,Si,No,2,Suficientes y bien distribuidos
649345b940e849bfc45edb28,2023-06-21 15:47:21.817,slack_user7,slack_username7,Carlos Segura-Peláez,No,No,['Producto'],Si,Si,No,No,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes y bien distribuidos
649345b940e849bfc45edb2a,2023-06-21 15:47:21.818,slack_user8,slack_username8,Elvira Hoyos Tamarit,Si,No,['Producto'],No,Si,No,No,Si,Si,Si,No,Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edb2c,2023-06-21 15:47:21.819,slack_user9,slack_username9,Chita Bustamante Carretero,No,Si,['Finanzas'],No,Si,Si,Si,No,Si,No,Si,Si,1,Suficientes pero mal distribuidos
649345b940e849bfc45edb2e,2023-06-21 15:47:21.820,slack_user10,slack_username10,Amor Sales Méndez,No,No,['Finanzas'],Si,No,Si,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,5,Suficientes y bien distribuidos
649345b940e849bfc45edb30,2023-06-21 15:47:21.820,slack_user11,slack_username11,Patricia Godoy Montoya,No,Si,['Legal'],No,Si,Si,No,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edb32,2023-06-21 15:47:21.821,slack_user12,slack_username12,Eligio Ponce Belmonte,Si,No,['Data'],No,Si,No,No,No,No,No,No,Si,4,Insuficientes y mal distribuidos
649345b940e849bfc45edb34,2023-06-21 15:47:21.822,slack_user13,slack_username13,Eli Boada-Lozano,No,No,['Rercursos humanos'],Si,Si,No,No,Si,No,Si,No,Si,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edb36,2023-06-21 15:47:21.822,slack_user14,slack_username14,Carolina de Villalba,No,Si,['Otro'],Si,Si,Si,Si,Si,No,No,Si,Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edb38,2023-06-21 15:47:21.823,slack_user15,slack_username15,Adelardo Cortés,No,Si,['Producto'],Si,Si,Si,Si,No,No,Si,No,Si,4,Insuficientes y mal distribuidos
649345b940e849bfc45edb3a,2023-06-21 15:47:21.824,slack_user16,slack_username16,Aarón Serna-Pomares,Si,Si,['Producto'],Si,Si,Si,Si,Si,No,No,Si,Si,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb3c,2023-06-21 15:47:21.825,slack_user17,slack_username17,Eutropio Nogués Fuentes,No,No,['Otro'],Si,No,No,No,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes y mal distribuidos
649345b940e849bfc45edb3e,2023-06-21 15:47:21.826,slack_user18,slack_username18,Consuela Lasa Flor,No,No,['Finanzas'],No,No,No,No,Si,No,No,Si,Si,3,Suficientes pero mal distribuidos
649345b940e849bfc45edb40,2023-06-21 15:47:21.826,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Data'],Si,No,Si,No,No,No,Si,No,No,1,Insuficientes y mal distribuidos
649345b940e849bfc45edb42,2023-06-21 15:47:21.828,slack_user0,slack_username0,Domingo Cámara Arroyo,Si,Si,['Tecnología'],No,Si,No,No,Si,Si,No,Si,No,3,Suficientes pero mal distribuidos
649345b940e849bfc45edb44,2023-06-21 15:47:21.828,slack_user1,slack_username1,Ismael Viana Fuertes,Si,Si,['Tecnología'],Si,Si,Si,No,No,No,No,Si,Si,5,Suficientes pero mal distribuidos
649345b940e849bfc45edb46,2023-06-21 15:47:21.829,slack_user2,slack_username2,Liliana Gabaldón,No,No,['Producto'],No,Si,No,Si,No,No,No,No,No,3,Suficientes y bien distribuidos
649345b940e849bfc45edb48,2023-06-21 15:47:21.830,slack_user3,slack_username3,Carlito de Antón,Si,Si,['Data'],Si,Si,Si,Si,No,No,No,No,No,3,Suficientes y bien distribuidos
649345b940e849bfc45edb4a,2023-06-21 15:47:21.830,slack_user4,slack_username4,Mamen Álvaro Velázquez,Si,No,['Rercursos humanos'],Si,No,No,No,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes y bien distribuidos
649345b940e849bfc45edb4c,2023-06-21 15:47:21.831,slack_user5,slack_username5,Carlos Salvà Sierra,Si,No,['Finanzas'],Si,Si,Si,No,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb4e,2023-06-21 15:47:21.832,slack_user6,slack_username6,Bienvenida Gimeno Amigó,Si,Si,['Data'],No,No,Si,No,Si,Si,Si,No,No,1,Suficientes y bien distribuidos
649345b940e849bfc45edb50,2023-06-21 15:47:21.833,slack_user7,slack_username7,Carlos Segura-Peláez,Si,Si,['Otro'],Si,No,No,Si,No,No,Si,Si,No,3,Suficientes y bien distribuidos
649345b940e849bfc45edb52,2023-06-21 15:47:21.833,slack_user8,slack_username8,Elvira Hoyos Tamarit,Si,No,['Rercursos humanos'],Si,No,No,Si,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes y bien distribuidos
649345b940e849bfc45edb54,2023-06-21 15:47:21.834,slack_user9,slack_username9,Chita Bustamante Carretero,Si,No,['Finanzas'],No,No,Si,Si,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edb56,2023-06-21 15:47:21.835,slack_user10,slack_username10,Amor Sales Méndez,Si,Si,['Tecnología'],No,Si,No,No,Si,No,No,No,No,3,Suficientes y bien distribuidos
649345b940e849bfc45edb58,2023-06-21 15:47:21.835,slack_user11,slack_username11,Patricia Godoy Montoya,Si,No,['Tecnología'],Si,No,No,Si,Si,No,No,No,Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edb5a,2023-06-21 15:47:21.836,slack_user12,slack_username12,Eligio Ponce Belmonte,No,No,['Otro'],No,Si,Si,Si,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edb5c,2023-06-21 15:47:21.837,slack_user13,slack_username13,Eli Boada-Lozano,No,Si,['Finanzas'],No,Si,No,No,No,Si,Si,Si,Si,2,Insuficientes y mal distribuidos
649345b940e849bfc45edb5e,2023-06-21 15:47:21.838,slack_user14,slack_username14,Carolina de Villalba,No,No,['Data'],Si,No,Si,No,Si,No,No,Si,Si,3,Suficientes y bien distribuidos
649345b940e849bfc45edb60,2023-06-21 15:47:21.839,slack_user15,slack_username15,Adelardo Cortés,No,No,['Data'],No,Si,Si,Si,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,5,Insuficientes pero bien distribuidos
649345b940e849bfc45edb62,2023-06-21 15:47:21.839,slack_user16,slack_username16,Aarón Serna-Pomares,No,Si,['Tecnología'],Si,Si,No,Si,Si,No,Si,No,Si,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edb64,2023-06-21 15:47:21.840,slack_user17,slack_username17,Eutropio Nogués Fuentes,No,No,['Finanzas'],Si,No,Si,No,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,1,Insuficientes y mal distribuidos
649345b940e849bfc45edb66,2023-06-21 15:47:21.841,slack_user18,slack_username18,Consuela Lasa Flor,No,No,['Tecnología'],No,Si,No,Si,Si,No,Si,No,Si,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edb68,2023-06-21 15:47:21.841,slack_user19,slack_username19,María Cantero Montalbán,Si,Si,['Otro'],Si,No,No,No,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Suficientes y bien distribuidos
649345b940e849bfc45edb6a,2023-06-21 15:47:21.842,slack_user0,slack_username0,Domingo Cámara Arroyo,No,No,['Data'],Si,No,Si,No,Si,No,No,Si,Si,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb6c,2023-06-21 15:47:21.843,slack_user1,slack_username1,Ismael Viana Fuertes,No,No,['Tecnología'],No,No,Si,Si,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edb6e,2023-06-21 15:47:21.844,slack_user2,slack_username2,Liliana Gabaldón,Si,Si,['Producto'],No,No,Si,No,No,No,No,No,No,2,Insuficientes y mal distribuidos
649345b940e849bfc45edb70,2023-06-21 15:47:21.845,slack_user3,slack_username3,Carlito de Antón,Si,Si,['Otro'],Si,No,Si,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edb72,2023-06-21 15:47:21.845,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,Si,['Finanzas'],No,Si,No,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes y mal distribuidos
649345b940e849bfc45edb74,2023-06-21 15:47:21.846,slack_user5,slack_username5,Carlos Salvà Sierra,No,Si,['Rercursos humanos'],Si,Si,Si,Si,No,No,No,Si,No,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edb76,2023-06-21 15:47:21.847,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,Si,['Producto'],No,No,Si,No,Si,No,No,Si,Si,4,Insuficientes y mal distribuidos
649345b940e849bfc45edb78,2023-06-21 15:47:21.848,slack_user7,slack_username7,Carlos Segura-Peláez,Si,Si,['Otro'],No,No,Si,Si,Si,No,Si,Si,No,3,Insuficientes y mal distribuidos
649345b940e849bfc45edb7a,2023-06-21 15:47:21.848,slack_user8,slack_username8,Elvira Hoyos Tamarit,No,No,['Rercursos humanos'],No,Si,No,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edb7c,2023-06-21 15:47:21.849,slack_user9,slack_username9,Chita Bustamante Carretero,No,No,['Finanzas'],Si,Si,Si,No,No,Si,No,Si,Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45edb7e,2023-06-21 15:47:21.850,slack_user10,slack_username10,Amor Sales Méndez,Si,Si,['Legal'],Si,Si,No,Si,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edb80,2023-06-21 15:47:21.850,slack_user11,slack_username11,Patricia Godoy Montoya,No,No,['Producto'],No,Si,No,No,Si,Si,Si,No,No,5,Insuficientes pero bien distribuidos
649345b940e849bfc45edb82,2023-06-21 15:47:21.851,slack_user12,slack_username12,Eligio Ponce Belmonte,No,No,['Finanzas'],Si,Si,No,No,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Insuficientes y mal distribuidos
649345b940e849bfc45edb84,2023-06-21 15:47:21.852,slack_user13,slack_username13,Eli Boada-Lozano,Si,Si,['Legal'],Si,Si,No,No,No,No,Si,No,No,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edb86,2023-06-21 15:47:21.852,slack_user14,slack_username14,Carolina de Villalba,Si,No,['Data'],No,No,Si,Si,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edb88,2023-06-21 15:47:21.853,slack_user15,slack_username15,Adelardo Cortés,No,No,['Producto'],Si,No,No,No,Si,No,No,No,No,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb8a,2023-06-21 15:47:21.854,slack_user16,slack_username16,Aarón Serna-Pomares,No,Si,['Rercursos humanos'],Si,No,Si,Si,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345b940e849bfc45edb8c,2023-06-21 15:47:21.855,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,Si,['Tecnología'],No,No,Si,Si,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes pero mal distribuidos
649345b940e849bfc45edb8e,2023-06-21 15:47:21.855,slack_user18,slack_username18,Consuela Lasa Flor,No,No,['Otro'],No,No,No,Si,No,Si,No,Si,No,5,Insuficientes y mal distribuidos
649345b940e849bfc45edb90,2023-06-21 15:47:21.856,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Finanzas'],Si,No,Si,No,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb92,2023-06-21 15:47:21.857,slack_user0,slack_username0,Domingo Cámara Arroyo,No,No,['Legal'],Si,No,No,Si,Si,No,Si,Si,No,4,Insuficientes y mal distribuidos
649345b940e849bfc45edb94,2023-06-21 15:47:21.857,slack_user1,slack_username1,Ismael Viana Fuertes,No,Si,['Data'],No,Si,Si,Si,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb96,2023-06-21 15:47:21.858,slack_user2,slack_username2,Liliana Gabaldón,Si,No,['Producto'],No,Si,Si,Si,No,No,No,No,No,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb98,2023-06-21 15:47:21.859,slack_user3,slack_username3,Carlito de Antón,Si,Si,['Rercursos humanos'],Si,Si,No,Si,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edb9a,2023-06-21 15:47:21.860,slack_user4,slack_username4,Mamen Álvaro Velázquez,Si,No,['Data'],Si,No,Si,Si,Si,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Suficientes y bien distribuidos
649345b940e849bfc45edb9c,2023-06-21 15:47:21.861,slack_user5,slack_username5,Carlos Salvà Sierra,Si,Si,['Data'],Si,Si,No,No,No,Si,Si,Si,Si,4,Suficientes pero mal distribuidos
649345b940e849bfc45edb9e,2023-06-21 15:47:21.861,slack_user6,slack_username6,Bienvenida Gimeno Amigó,Si,Si,['Tecnología'],Si,Si,No,Si,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45edba0,2023-06-21 15:47:21.862,slack_user7,slack_username7,Carlos Segura-Peláez,Si,No,['Legal'],No,No,No,Si,No,Si,Si,No,Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edba2,2023-06-21 15:47:21.863,slack_user8,slack_username8,Elvira Hoyos Tamarit,No,Si,['Data'],No,No,No,No,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Suficientes pero mal distribuidos
649345b940e849bfc45edba4,2023-06-21 15:47:21.864,slack_user9,slack_username9,Chita Bustamante Carretero,Si,Si,['Finanzas'],Si,Si,Si,No,Si,No,Si,No,No,3,Suficientes pero mal distribuidos
649345b940e849bfc45edba6,2023-06-21 15:47:21.864,slack_user10,slack_username10,Amor Sales Méndez,No,No,['Otro'],Si,No,No,No,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edba8,2023-06-21 15:47:21.865,slack_user11,slack_username11,Patricia Godoy Montoya,No,Si,['Rercursos humanos'],No,No,No,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes y mal distribuidos
649345b940e849bfc45edbaa,2023-06-21 15:47:21.866,slack_user12,slack_username12,Eligio Ponce Belmonte,Si,No,['Data'],Si,Si,Si,Si,Si,Si,Si,Si,Si,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edbac,2023-06-21 15:47:21.866,slack_user13,slack_username13,Eli Boada-Lozano,No,Si,['Tecnología'],No,Si,Si,Si,Si,Si,Si,Si,Si,2,Suficientes pero mal distribuidos
649345b940e849bfc45edbae,2023-06-21 15:47:21.867,slack_user14,slack_username14,Carolina de Villalba,No,No,['Data'],No,No,Si,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes y mal distribuidos
649345b940e849bfc45edbb0,2023-06-21 15:47:21.868,slack_user15,slack_username15,Adelardo Cortés,Si,Si,['Tecnología'],No,No,No,Si,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edbb2,2023-06-21 15:47:21.869,slack_user16,slack_username16,Aarón Serna-Pomares,Si,No,['Tecnología'],Si,No,No,No,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes pero mal distribuidos
649345b940e849bfc45edbb4,2023-06-21 15:47:21.870,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,Si,['Rercursos humanos'],No,Si,Si,No,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes y mal distribuidos
649345b940e849bfc45edbb6,2023-06-21 15:47:21.870,slack_user18,slack_username18,Consuela Lasa Flor,Si,Si,['Finanzas'],No,Si,Si,No,Si,Si,No,No,Si,1,Insuficientes y mal distribuidos
649345b940e849bfc45edbb8,2023-06-21 15:47:21.871,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Legal'],Si,Si,Si,Si,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edbba,2023-06-21 15:47:21.872,slack_user0,slack_username0,Domingo Cámara Arroyo,Si,No,['Rercursos humanos'],Si,No,Si,No,No,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes y bien distribuidos
649345b940e849bfc45edbbc,2023-06-21 15:47:21.872,slack_user1,slack_username1,Ismael Viana Fuertes,Si,Si,['Legal'],Si,No,No,Si,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Suficientes y bien distribuidos
649345b940e849bfc45edbbe,2023-06-21 15:47:21.873,slack_user2,slack_username2,Liliana Gabaldón,Si,Si,['Tecnología'],No,No,No,Si,No,No,No,No,Si,2,Suficientes pero mal distribuidos
649345b940e849bfc45edbc0,2023-06-21 15:47:21.874,slack_user3,slack_username3,Carlito de Antón,No,Si,['Producto'],No,Si,Si,No,Si,No,No,Si,Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45edbc2,2023-06-21 15:47:21.874,slack_user4,slack_username4,Mamen Álvaro Velázquez,Si,Si,['Finanzas'],No,No,Si,Si,Si,No,No,No,No,4,Insuficientes y mal distribuidos
649345b940e849bfc45edbc4,2023-06-21 15:47:21.875,slack_user5,slack_username5,Carlos Salvà Sierra,No,Si,['Data'],No,Si,No,No,Si,Si,Si,Si,Si,5,Insuficientes y mal distribuidos
649345b940e849bfc45edbc6,2023-06-21 15:47:21.876,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,No,['Producto'],Si,Si,Si,Si,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes y mal distribuidos
649345b940e849bfc45edbc8,2023-06-21 15:47:21.877,slack_user7,slack_username7,Carlos Segura-Peláez,No,Si,['Finanzas'],No,No,No,Si,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edbca,2023-06-21 15:47:21.878,slack_user8,slack_username8,Elvira Hoyos Tamarit,No,No,['Otro'],Si,Si,No,No,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Insuficientes pero bien distribuidos
649345b940e849bfc45edbcc,2023-06-21 15:47:21.878,slack_user9,slack_username9,Chita Bustamante Carretero,Si,Si,['Data'],Si,Si,No,Si,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Suficientes y bien distribuidos
649345b940e849bfc45edbce,2023-06-21 15:47:21.879,slack_user10,slack_username10,Amor Sales Méndez,Si,Si,['Tecnología'],Si,No,No,Si,No,No,No,No,No,2,Suficientes pero mal distribuidos
649345b940e849bfc45edbd0,2023-06-21 15:47:21.880,slack_user11,slack_username11,Patricia Godoy Montoya,Si,No,['Legal'],No,No,No,Si,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes pero bien distribuidos
649345b940e849bfc45edbd2,2023-06-21 15:47:21.881,slack_user12,slack_username12,Eligio Ponce Belmonte,No,No,['Finanzas'],No,Si,No,Si,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes pero bien distribuidos
649345b940e849bfc45edbd4,2023-06-21 15:47:21.881,slack_user13,slack_username13,Eli Boada-Lozano,No,No,['Finanzas'],No,No,Si,Si,Si,No,Si,No,Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45edbd6,2023-06-21 15:47:21.882,slack_user14,slack_username14,Carolina de Villalba,Si,Si,['Rercursos humanos'],No,No,Si,Si,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45edbd8,2023-06-21 15:47:21.883,slack_user15,slack_username15,Adelardo Cortés,No,No,['Legal'],No,Si,No,No,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45edbda,2023-06-21 15:47:21.884,slack_user16,slack_username16,Aarón Serna-Pomares,Si,No,['Otro'],Si,No,No,Si,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345b940e849bfc45edbdc,2023-06-21 15:47:21.885,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,No,['Tecnología'],Si,No,No,Si,Si,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Suficientes y bien distribuidos
649345b940e849bfc45edbde,2023-06-21 15:47:21.885,slack_user18,slack_username18,Consuela Lasa Flor,No,Si,['Otro'],No,No,No,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,5,Suficientes pero mal distribuidos
649345b940e849bfc45edbe0,2023-06-21 15:47:21.886,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Tecnología'],Si,Si,Si,No,No,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes y bien distribuidos
